created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
15-10-2020 0.16,1.32E+18,Check out Panda paddy's video! #TikTok #Trump #TrumpSupporters #Maga #MAGA #Trump #TrumpSupporter  https://t.co/XkWagtoSBJ,0,0,Twitter for iPad,1.30E+18,B Stout,BStout99569915,Engineer,20-08-2020 19.59,5,,,,,,,,,1.51.06
15-10-2020 0.16,1.32E+18,"@realDonaldTrump @nypost Hahaha!! My gosh! Do you hear yourself?? ""Nothing worse than a corrupt politician""??? There's NOBODY more corrupt than @realDonaldTrump! NOBODY is a bigger liar!! NOBODY has been a bigger conman! And #Trump wants FB to spread his lies! #delusional",0,0,Twitter for iPhone,7.79E+17,Winnie riddle,riddlewinnie1,,21-09-2016 18.56,655,United States,39.7837304,-100.4458825,,United States,North America,,,1.52.00
15-10-2020 0.16,1.32E+18,"@jack @nypost Take down the slanderous #atlantic story
Against #trump now",0,0,Twitter for Android,1.26E+18,richie55,richie5513,"god is 1st in my life, family unity is important
independent thinker, black conservative
no demoRats allowed #maga #trump2020
#blexit",10-05-2020 17.27,91,,,,,,,,,1.52.03
15-10-2020 0.16,1.32E+18,#Trump : Les courriels de Hunter Biden montrent que la déclaration répétée de Joe Biden selon laquelle il n'a jamais parlé à Hunter de ses relations d'affaires à l'étranger était un mensonge complet et total https://t.co/7UPtExjtnV,11,6,Twitter Web App,1.15E+18,𝗯𝗿𝘂𝗻𝗼lp,brunolp30,"Rédacteur éditorialiste freelance, Animateur radio, Psychosociologue Coach TeamBuilding  #Trump2020 #VenezuelaLibre",18-07-2019 1.06,2360,France,46.603354,1.8883335,,France,Europe,,,1.52.07
15-10-2020 0.16,1.32E+18,#Trump #antichrist Why Trump not JFK Part 1 https://t.co/Df0E9yE8Zl via @YouTube,1,1,Twitter Web App,1.31E+18,Feeling lost ?,DarehJerad,#feelinglost? Is an end of days ministry born of the Love from above of The SUPREME BEING ....quote IN BACKGOUND BY: EW BULLINGER,03-10-2020 17.45,12,,,,,,,,,1.53.01
15-10-2020 0.16,1.32E+18,"Oh Naw #IceCube
Glad you’re looking to help out your people, however as #Trump would ask, “Did you drink the Kool-Aid?”",0,0,Twitter for iPhone,1.19E+18,Theblackgreatgatsby,Theblackgreatg1,"Destined to be Great, Movie Lover, Comic Friendly, Gym Enthusiast, Actor, Writer, Veteran, Creator, Boxer, Cancer Survivor",21-10-2019 4.15,15,"Washington, USA",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,1.53.05
15-10-2020 0.17,1.32E+18,@TheJimCornette &amp; @GreatBrianLast what is worse #Trump or #AEW… At times the line is blurred for me.,1,0,Twitter for iPhone,117227415,MAF Move,mafmove,Contemporary mixed media artist/designer https://t.co/OYoFUwX52c https://t.co/qLQgoYbZce,24-02-2010 23.24,733,The Mitten,,,,,,,,1.53.08
15-10-2020 0.17,1.32E+18,"#twitter #censors #trump campaign to silence her re #joebiden son #hunterbiden n his #ukraine #crimes

https://t.co/JamuhKPz7g",0,0,Twitter for Android,3921203607,joe highland,highlandsqNEWS,this site is for highland square NEWS(akron ohio)mainly crime in the area & the morons that commit it!!!! & most likely fool akron politicians,10-10-2015 20.02,100,"Akron, OH",41.083064,-81.518485,Akron,United States of America,North America,Ohio,OH,1.54.06
15-10-2020 0.17,1.32E+18,"#Trump 

""Des Moines est le plus  grand meetings de #Trump auxquels j'ai assisté  depuis la fin  de son hospitalisation"" @JenniferJJacobs https://t.co/gWLhoKZbrK",4,6,Twitter for Android,7.71E+17,Samsonite07,kleensamsonite,"🇮🇱🇺🇸🇨🇿 God Before!! Pro-TRUMP-POUTINE-Bolsanaro-ISRAËL- Anti-UE  
Blocked  by Sellin, Henneton,Clemenceau, Araud, Faiche,Corbe,'Braana ,Haim,...😂",01-09-2016 21.38,3847,Costa Rica,10.2735633,-84.0739102,,Costa Rica,North America,,,1.54.02
15-10-2020 0.17,1.32E+18,"@cajunmusicmp3 @gregpmiller This is the picture of an actively malignant, partisan Attorney General, who is using our tax dollars to sue people who have written books about the #Trump family.",0,0,Twitter Web App,2162825861,Debra Bock,vapermom,"Married, disabled Mom w/2 GREAT sons.
Medical & legal experience.
Fights for the little guy, downtrodden & working class.
❤America, equality & humanity",01-11-2013 4.50,297,"New Jersey, USA",40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,1.55.00
15-10-2020 0.17,1.32E+18,"#アメリカ大統領選挙 について、やっとまともなコラムを書く方を見つけました。さすが日高さん

NYT、CNN、またNHK、読売、朝日など、国内外マスメディアには、もううんざり

#日高義樹 #Trump2020 #trump 

バイデンはあまりにも弱い候補だ | Web Voice https://t.co/sXYUvGYy2c @php_Voiceから",0,0,Twitter for Android,55773374,旭　大空　taicoo asahi,taicoo,得度名、大空（たいくう） 真言密教僧侶であり、風水師です。放射性廃棄物溶融処理プラント開発会社の仕事で得た情報から現在、単に病気が治るだけでなく「体質改善」を実施している保険適用または自由診療の複数の医療機関の情報を扱っています。過去のブログ→　https://t.co/QDmGlgkvMq,11-07-2009 6.13,3170,saitama japan,35.8616402,139.6457957,Saitama,Japan,Asia,,,1.55.03
15-10-2020 0.17,1.32E+18,"No matter how smooth #JoeBiden’s voice is, he is the head of the swamp that #Trump is trying to clean up. While we struggle, those we elect collect millions &amp;live in luxury. #tweeter &amp; #facebook will profit largely in money, control &amp; power under a #BidenHarris Administration. https://t.co/8UlfcvpZkt",0,0,Twitter for iPhone,2369775918,🇺🇸,tiabo555,"mother, civil servant, musician, love ❤️ America #MAGA",03-03-2014 3.28,1568,United States New York,,,,,,,,1.55.07
15-10-2020 0.17,1.32E+18,They are not afraid of hearing  #Trump. They are afraid of what voters will do when they hear #Trump and realize he is telling the truth. https://t.co/6AMcHhDfwT,0,0,Twitter Web App,350903254,khnfri,khnfri,A free man and successful small business owner that hopes he can help keep America from turning into yet another failed social democracy.,08-08-2011 13.56,361,,,,,,,,,1.56.01
15-10-2020 0.17,1.32E+18,#Trump #Election2020 #USA #JoeBiden #Debates2020 #COVID19 https://t.co/wHS1ALSldk,0,0,Twitter for Android,3152041127,David Viellard,Vavid1,"Gardez moi de la hiérarchie, mes élèves je m'en occupe

#viedeprof",09-04-2015 15.56,198,,,,,,,,,1.56.04
15-10-2020 0.17,1.32E+18,#twitter #twittercensors #TwitterCensorship #usa #trump #Election2020 #biden #BidenIsALiar https://t.co/7ceWz3HH8k,0,0,Twitter Web App,1.01E+18,Éric,ric09160767,,10-06-2018 22.34,109,,,,,,,,,1.56.08
15-10-2020 0.17,1.32E+18,"I’m on @realDonaldTrump’s YouTube!!! @TeamTrump #Trump #Trump2020 #WalkAway 

https://t.co/6POLGgIOXA",4,1,Twitter for iPhone,8.28E+17,Adam Francisco’s BeFreeMySheeple.com,befreemysheeple,1x Trump’s YouTube! @adamfrancisco @befreemysheeple https://t.co/e9RYqDnRrO,04-02-2017 8.21,46,"New York, NY",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,1.57.02
15-10-2020 0.17,1.32E+18,"#WolfBlitzer didn't act like he had ""tough"" questions. He acted like he was on #FoxNews - he followed the #Trump line like he was paid. I'd like to see him talk to #StevenMnuchin1 like that...bet he wouldn't dare...He's not a #GOP messenger-he was wrong. #CNN @SpeakerPelosi",0,0,TweetDeck,16725512,JusticeForAll,ZenithUpwards,A human being on fire for justice and love in this crazy world.,13-10-2008 19.12,335,"Chula Vista, CA",,,,,,,,1.57.06
15-10-2020 0.17,1.32E+18,@funder #Trump'sTheBiggestLiarEver,0,0,Twitter Web App,245401358,Cynthia Buys,cbreathing,"I am a card carrying member of AARP, married, have 2 sons and a daughter. I am a retired Respiratory Therapist. Love music, movies, yoga, meditation, SOA fan",31-01-2011 16.24,285,Sebastian Florida,,,,,,,,1.57.09
15-10-2020 0.17,1.32E+18,"#Trump talks again about suburban women and how much they don't want low income housing.

""Low income housing"" is racist asshole for ""people who aren't white.""",2,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 5.56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,1.58.03
15-10-2020 0.17,1.32E+18,High black turnout means bad news for #Trump. https://t.co/T9q1ZuPFfJ,0,0,Twitter Web App,1.23E+18,Küresel Siyaset / Global Politics,GlobalPoliticus,,19-02-2020 21.36,20,Turkey,38.9597594,34.9249653,,Turkey,Asia,,,1.58.07
15-10-2020 0.17,1.32E+18,"@andreacitymom @JoeBiden Numbers show #Trump's failure at controlling #COVID19. Chaotic &amp; contradictory messaging doesn't help.
He didn't protect .@WhiteHouse, his wife, his son, nor himself.
.@MeetThePress .@ABCPolitics .@CBSPolitics .@NBCPolitics .@KatyTurNBC .@jaketapper .@wolfblitzer .@FiringLineShow https://t.co/2TR7tzeDiC",0,0,Twitter Web App,7.30E+17,Pierre LaFontaine,MedPierre,"Trying to Make Sense in a World of Contradictions. Some Sarcasm, Some Parody, Lot's of Truth.


Remember:
Every Avalanche begins with a few Snowflakes",10-05-2016 12.01,1394,,,,,,,,,1.59.01
15-10-2020 0.17,1.32E+18,"Leftism = Fascism = Democrats.
#tcot #wiright #wipolitics #UniteBlueNoMatterWho #UniteBlue #Trump #Trump2020 https://t.co/rXCiFXr8ct",0,0,Twitter Web App,1.24E+18,Leftist Fascist,LeftistFascist,"Free speech activist.
Speech with which you disagree is NOT H8 speech. Drum Corps spoken here! On Wisconsin! Go Pack Go!",25-03-2020 2.00,33,,,,,,,,,1.59.04
15-10-2020 0.17,1.32E+18,#Trump : Nous venons d'apprendre par le biais de documents explosifs publiés par le NYpost que Joe Biden a menti de manière flagrante sur son implication dans les affaires de corruption de son fils https://t.co/5omZ5rtUp9,17,12,Twitter Web App,1.15E+18,𝗯𝗿𝘂𝗻𝗼lp,brunolp30,"Rédacteur éditorialiste freelance, Animateur radio, Psychosociologue Coach TeamBuilding  #Trump2020 #VenezuelaLibre",18-07-2019 1.06,2360,France,46.603354,1.8883335,,France,Europe,,,1.59.08
15-10-2020 0.18,1.32E+18,"@NBCNews @comcast 
And all you do is report the plain vanilla news you want us to watch? But nothing about the #PUTIN-#Trump alliance?And Thursday night you are having your @POTUS on your network for a Town Hall to try to save him? https://t.co/L3Ght1VsSV",0,0,Twitter for iPhone,1.30E+18,Stuart H.,GollingerH,Lifelong Democrat/Retired Attorney,04-09-2020 21.34,19,"Port St Lucie, FL",27.2939333,-80.3503283,Port St. Lucie,United States of America,North America,Florida,FL,2.00.02
15-10-2020 0.18,1.32E+18,Another #Murdoch hack job - just like @FoxNews and spread by #trump lovers like,0,0,Twitter Web App,61854283,Donna Cavanagh,dtcav,"Humor entrepreneur, humorist, author,Founder https://t.co/P1Wym4T6JC @HOPress Facebook: https://t.co/X59MvP9nDv… #resist #BidenHarris 🇺🇸",31-07-2009 19.33,11163,"Philadelphia, PA",39.9527237,-75.1635262,Philadelphia,United States of America,North America,Pennsylvania,PA,2.00.05
15-10-2020 0.18,1.32E+18,"🇺🇸 USA | Estados Unidos | EE.UU. | Florida

La práctica totalidad de la prensa estadounidense es demócrata y están publicando qué #Biden lleva ventaja sobre #Trump

Sólo hay que observar la asistencia a los mítines de uno y otro.

El algodón no engaña, mucho ruído y pocas nueces. https://t.co/F1FQUEoaNP",69,52,Twitter for iPhone,1.15E+18,𝐅𝐢𝐧𝐚𝐧𝐳𝐚𝐬 𝐓𝐢𝐦𝐞𝐬,Finanzas_Times,✞ #Investments | #Stocks | #Pharol | #OIBR3 ➳ ١١:١١ ❆ ☞ 𝕄𝕪 𝕥𝕨𝕖𝕖𝕥𝕤 𝕒𝕣𝕖 𝕤𝕥𝕣𝕚𝕔𝕥𝕝𝕪 𝕡𝕖𝕣𝕤𝕠𝕟𝕒𝕝 𝕠𝕡𝕚𝕟𝕚𝕠𝕟𝕤 ⭒,02-07-2019 11.42,75696,"Zurich, Suiza 🇨🇭",47.3744489,8.5410422,Zurich,Switzerland,Europe,Zurich,ZH,2.00.09
15-10-2020 0.18,1.32E+18,Am I the only one who see something seriously wrong will #FoxNews #FoxAndFriends the station couldn't be any more bias..Those people are a extension of whatever #Trump want out...and they put it out there...truth be d**nd...whatever happened to journalistic integrity... fake news https://t.co/EK0DcTpusE https://t.co/P6WEEvNRwJ,0,0,Twitter for Android,1.23E+18,E. Green,EGreen30655694,big black and beautiful,16-02-2020 4.08,3,,,,,,,,,2.01.03
15-10-2020 0.18,1.32E+18,When asked about his son’s #Baron positive #COVID19 test #Trump responded:    Who? https://t.co/1kzXEYegDx,1,0,Twitter for iPhone,1.05E+18,Marie Jane,Shootpaint2,Tree huggin lib in Trump country. #Resist #Revolt,29-09-2018 21.50,17,Neverland,,,,,,,,2.01.07
15-10-2020 0.18,1.32E+18,@cnnbrk #Trump will think this makes these employees smart!,0,0,Twitter for Android,279684238,Brian,brian__oneill,"Retired; Proud dad & grandad; Blackburn Rovers since 1966; Inquisitive traveler, been a wild rover many a year.",09-04-2011 19.58,95,UK,54.7023545,-3.2765753,,United Kingdom,Europe,,,2.02.00
15-10-2020 0.18,1.32E+18,"@KlausIohannis @KlausIohannis Congrats!

So #Trump of You as 😷#Romania People $ink Under #Covid_19 - Wake Up  🤒 https://t.co/1P5w8fpgWB",0,0,Twitter Web App,9.79E+17,Gregory-Glenn Lake,GregoryGLake,"International Health Programmes
 3 Decades #HIV #Cancer 
 Political + Social Wars
'Survivor & Savvy'®
Geo-Political Punditry 
#MH17 to be Continued . . .",29-03-2018 16.07,84,Global,,,,,,,,2.02.04
15-10-2020 0.18,1.32E+18,#Trump Corruption! https://t.co/6CrjN6cLHd,2,0,Twitter for Android,7.71E+17,Leonel C Peña Garcia,LeonelCarlosPG,"#TheResistance, #BLM, #BidenHarris, Web developer, animations and digital publications.",31-08-2016 10.26,12468,,,,,,,,,2.02.08
15-10-2020 0.18,1.32E+18,#Trump #TrumpPence2020 #TrumpCovid https://t.co/yuB9VKsv3v,0,0,Twitter for iPhone,9.50E+17,Zayn,alexswordst56,Just livin,08-01-2018 5.23,8,,,,,,,,,2.03.02
15-10-2020 0.18,1.32E+18,"@trumptrain1111 @realDonaldTrump Monster crowds everywhere #Trump goes. Do the #Democrats think for a minute these people at his #Rallies are NOT going to #VoteTrump2020 ?

#Trump2020LandslideVictory",2,0,Twitter Web App,1.22E+18,🇺🇸Ron🇺🇸 📡KC7TKE📻,KeilKyle,"Husband.Father.Grandfather.
👍#MAGA 🇺🇸Trump Supporter🇺🇸 from day one!👌
#KAG💯
Amateur Radio Operator 📡 🚫DM please!😀Unemployed B/C COVID-19 🦠😡",02-02-2020 23.38,4600,"Carson City, NV",39.1649125,-119.7666496,Carson City,United States of America,North America,Nevada,NV,2.03.05
15-10-2020 0.18,1.32E+18,@JoeBiden #Truth #COVID19 #Trump #Biden #Harris https://t.co/zUdf09Ydxm https://t.co/GLXpSN2zCq,0,0,Twitter for Android,1.25E+18,BillDozer Gaming,BilldozerG,"Adult gaming streamer on Facebook. I usually stream Madden, NCAA 14 #MTGA & MORE! Might even have a few jokes for ya! https://t.co/b2c1bKZOj0",05-04-2020 12.32,4,,,,,,,,,2.03.09
15-10-2020 0.18,1.32E+18,"#Trump #TrumpCovid what else ?👌💊 210 000 deaths Usa ? 
Want how many motr? https://t.co/lQPpzFTH93",0,0,Twitter for Android,2970180045,Rosebud,PegaseRosebud,"Respirer, humer le parfum envoutant des roses. Observer les respirations, sentir la transpiration de l'air du temps et des esprits.",09-01-2015 18.56,283,"Paris, France",48.8566969,2.3514616,Paris,France,Europe,Ile-de-France,IDF,2.04.03
15-10-2020 0.18,1.32E+18,@KildayMorgan @citizengatsby This should be a big worry for the #Trump camp.,0,0,Twitter for Android,378401999,Citizen_Campbell,campbell_elroy,"B.Comm/CPA. Leans Forward, not Left or Right. Recovering Optimist. Musings on Politics, Religion, Sports, Pop Culture. Masters in Snarkcasm . I brake for Puns!",23-09-2011 4.18,957,MyWindowOntheWorld,,,,,,,,2.04.07
15-10-2020 0.18,1.32E+18,"""The biggest documented liar in human history: #DonaldTrump https://t.co/iWOuIOdTQE",0,0,Twitter for Android,1.17E+18,Earth Watcher,blueplanetwatch,"Curious observer of the earth, its creatures and climate. {Excuse my political posts while we vote to seat a better U.S. President.}",05-09-2019 16.33,252,United States,39.7837304,-100.4458825,,United States,North America,,,2.05.00
15-10-2020 0.18,1.32E+18,He’s literally Rick-rolling America... #rickroll #trump #nevergonnagiveyouup #trolling https://t.co/6ZExUWOJaN,0,0,Twitter for iPhone,61074392,🇺🇸Adam Pridemore 🇺🇸,rpridemo,"""No! I am not Prince Hamlet, nor was meant to be ... Full of high sentence, but a bit obtuse; At times, indeed, almost ridiculous. Almost, at times, the Fool.""",29-07-2009 1.15,52,key west,,,,,,,,2.05.04
15-10-2020 0.18,1.32E+18,@JoeBiden Vote Vote Vote #Trump,4,0,Twitter for iPhone,806936516,peace ❤️ Love❤️ Freedom 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 🚫DM,shybear1014,#protectouroceans #captivitykills introvert ❤️mom❤️patriot❤️ 🇺🇸🇺🇸,06-09-2012 14.26,780,,,,,,,,,2.05.08
